ID,Speaker,HeadProfile,CharLeft,CharMid,CharRight,Text,Background,BGM,Voice,Command,Note
1005,,hide,hide,hide,hide,有时候会在学校发作，她会抱着脑袋趴在桌上呻吟。,天空,,,,
1006,,hide,hide,hide,hide,有时候会在吃饭时发作，她会疼到想把胃中的所有食物吐出。,天空,,,,
1007,,hide,hide,hide,hide,有时候会在半夜发作，让她辗转反侧无法入眠。,天空,,,,
1008,,hide,hide,hide,hide,头痛的症状越来越强烈，她终于有一天无法再忍受——,天空,,,,
1009,,hide,hide,hide,hide,因此，少女零开始吃药了。,天空,,,,
1010,,hide,hide,hide,hide,虽然有不少副作用，但与时不时骚扰的头痛相比，倒是显得微不足道了。,天空,,,,
1011,,hide,hide,hide,hide,一开始医生只是几片几片地开，后来是几板几盒的给。到最后，医生直接给了她一罐，以让她少跑几次医院。,天空,,,,
1012,,hide,hide,hide,hide,而这，就是一切的开始。,天空,,,,
1013,,hide,hide,hide,hide,药物是有副作用的。,天空,,,,
1014,,hide,hide,zero_default,hide,比如，少女零第一次和空接触时，会感觉“空曾经见过她”。,天空,,,,
1015,,hide,hide,zero_default,hide,再比如，少女零大脑会比较迟钝——忽略掉很多显而易见的信息。,天空,,,,
1016,,hide,hide,zero_default,hide,鉴定科的同志说，他们在药物罐的塞子里发现了一个微型的监听器——,天空,,,,
1017,,hide,hide,zero_default,hide,监听器里面发现了无线网模块，续航不高，意味着如果安放者如果要监听零的话，必须每天都要给它充电。,天空,,,,
1018,,hide,hide,zero_default,hide,——每天都会接触到药罐的人，本来就没有多少。,天空,,,,
1019,,hide,zero_default,hide,aoi_default,于是，我拿着这些证据，找到了碧。,天空,,,,
1020,,hide,zero_default,zero_default,aoi_default,碧显然对我的身份，以及我进了零房间这件事相当惊讶。,天空,,,,
1021,,hide,zero_default,zero_default,aoi_default,对于我发现的事实，她自然是不承认的。,天空,,,,
1022,,hide,zero_default,zero_default,aoi_default,我只得介绍了自己的能力。,天空,,,,
1023,,hide,zero_default,zero_default,aoi_default,（碧的房间）,碧的家,,,,
1024,碧,hide,hide,aoi_panic,hide,「你是说……你可以看到物品上的记忆？」,碧的家,,,,
1025,黎,hide,hide,aoi_panic,hide,「当然。不要以为空失忆了，就万事大吉了。」,碧的家,,,,
1026,碧,hide,hide,aoi_panic,hide,「咕——」,碧的家,,,,
1027,碧,hide,hide,aoi_panic,hide,「但即使这样，你也不能证明这个跟我有关系吧——」,碧的家,,,,
1028,,hide,hide,aoi_panic,hide,碧有些急躁，原本温柔的表情变得有些愤怒。,碧的家,,,,
1029,黎,hide,hide,aoi_panic,hide,「只要检查一下你的电脑和手机，就可以知道你究竟有没有监听的事实了——」,碧的家,,,,
1030,黎,hide,hide,aoi_panic,hide,「事已至此，警方申请搜查令很简单的。」,碧的家,,,,
1031,碧,hide,hide,aoi_panic,hide,「……」,碧的家,,,,
1032,黎,hide,hide,aoi_panic,hide,「我可在这呢，你不要想着现在销毁证据啊——」,碧的家,,,,
1033,碧,hide,hide,aoi_panic,hide,「可恶……」,碧的家,,,,
1034,碧,hide,hide,aoi_panic,hide,「…………」,碧的家,,,,
1035,黎,hide,hide,aoi_panic,hide,「不说话？那我就当你默认这件事跟你有关了。」,碧的家,,,,
1036,黎,hide,hide,aoi_panic,hide,「我回顾了整个事件，虽然整个故事的大致我基本了解了，但实际上有几个疑惑——」,碧的家,,,,
1037,黎,hide,hide,aoi_panic,hide,「首先就是，为什么你会知道空的妹妹的事情？」,碧的家,,,,
1038,黎,hide,hide,aoi_panic,hide,「本来是很令人匪夷所思的——但那瓶药的存在解释了这一切——」,碧的家,,,,
1039,黎,hide,hide,aoi_panic,hide,「你，一直在监听你的青梅竹马，对吧——」,碧的家,,,,
1040,碧,hide,hide,aoi_panic,hide,「…………」,碧的家,,,,
1041,黎,hide,hide,aoi_panic,hide,「上次搜查，警方似乎没有发现这个药罐呢——被你收起来了是吧。」,碧的家,,,,
1042,,hide,hide,aoi_panic,hide,为什么这么药品关键的证物没有收起来？,碧的家,,,,
1043,,hide,hide,aoi_panic,hide,其实很好理解：自然是因为零今天准备出院——这瓶药是碧给她准备的出院大礼。,碧的家,,,,
1044,,hide,hide,aoi_panic,hide,毕竟之前碧陪同警察搜查过一次零的房间，而那时候把药罐收起来的她以为搜查已经完全结束了，所以放松了警惕。,碧的家,,,,
1045,,hide,hide,aoi_panic,hide,不料我突然造访零的房间，打了她个措手不及。,碧的家,,,,
1046,黎,hide,hide,aoi_panic,hide,「虽然我不是正儿八经的警察，不过你在我这老实交代，兴许还会有点用。」,碧的家,,,,
1047,黎,hide,hide,aoi_panic,hide,「我只是给警方介入提供一个合理的切入口罢了——等警察真介入了，他们是真的什么都能查到的哦？」,碧的家,,,,
1048,黎,hide,hide,aoi_panic,hide,「你也不想到时候在大牢里多关几年，见不到你的青梅竹马吧……」,碧的家,,,,
1049,,hide,hide,aoi_panic,hide,我尝试跟她讲道理，劝她全盘托出。,碧的家,,,,
1050,碧,hide,hide,aoi_sad,hide,「她会来看我的……」,碧的家,,,,
1051,黎,hide,hide,aoi_sad,hide,「啊？」,碧的家,,,,
1052,,hide,hide,aoi_sad,hide,听到了预料之外的反应，完全听不懂她想表达什么。,碧的家,,,,
1053,碧,hide,hide,aoi_sad,hide,「如果我真进监狱了，零也会来看我的……」,碧的家,,,,
1054,,hide,hide,aoi_sad,hide,碧的声音越来越小。,碧的家,,,,
1055,,hide,hide,aoi_sad,hide,随即她深吸了一口气，像是下定了什么决心。,碧的家,,,,
1056,碧,hide,hide,aoi_default,hide,「好吧。我会回答你的问题。」,碧的家,,,,
1057,碧,hide,hide,aoi_default,hide,「能从我这里获得多少信息是你的本事，我不会主动交代任何事情——」,碧的家,,,,
1058,黎,hide,hide,aoi_default,hide,「这样就够了，谢谢配合。」,碧的家,,,,
1059,黎,hide,hide,aoi_default,hide,「所以——我再问一遍，你，一直在监听你的青梅竹马，对吧——」,碧的家,,,,
1060,碧,hide,hide,aoi_default,hide,「是。那这样又如何——」,碧的家,,,,
1061,黎,hide,hide,aoi_default,hide,「这不是我真正想问的。」,碧的家,,,,
1062,碧,hide,hide,aoi_panic,hide,「诶？」,碧的家,,,,
1063,黎,hide,hide,aoi_panic,hide,「我真正想问的——是空的下落。」,碧的家,,,,
1064,黎,hide,hide,aoi_panic,hide,「这跟你有关，是吧。你那天跟零表白失败后，就对空做了什么，对吧。」,碧的家,,,,
1065,碧,hide,hide,aoi_panic,hide,「没有确凿证据的妄想罢了。恕我无法回答这个问题，黎先生。」,碧的家,,,,
1066,黎,hide,hide,aoi_panic,hide,「你首先是为了发泄怨恨，故意让空受伤——」,碧的家,,,,
1067,黎,hide,hide,aoi_panic,hide,「然后在空受伤的那天跟零表白，表白不成后恼羞成怒，对空做了什么，是吧。」,碧的家,,,,
1068,碧,hide,hide,aoi_panic,hide,「唔——」,碧的家,,,,
1069,,hide,hide,aoi_panic,hide,碧的表情开始变得难看了，像吃了苍蝇一样难受。,碧的家,,,,
1070,碧,hide,hide,aoi_panic,hide,「无可奉告。」,碧的家,,,,
1071,黎,hide,hide,aoi_panic,hide,「刚才不是说会回答我的问题的嘛——」,碧的家,,,,
1072,碧,hide,hide,aoi_panic,hide,「这个问题，我回答不了。」,碧的家,,,,
1073,黎,hide,hide,aoi_panic,hide,「……是吗。」,碧的家,,,,
1074,黎,hide,hide,aoi_panic,hide,「如果你拒绝回答的话，我就现在跟警察打电话，让他们来调查。我想很快你就会被带走吧……」,碧的家,,,,
1075,黎,hide,hide,aoi_panic,hide,「如果你告诉我的话，我会考虑让你今天跟出院的零见一面，明天再通知警察——」,碧的家,,,,
1076,碧,hide,hide,aoi_sad,hide,「……你真卑鄙啊，黎先生。」,碧的家,,,,
1077,,hide,hide,aoi_sad,hide,碧整个人泄了气，像是放弃了挣扎。,碧的家,,,,
1078,黎,hide,hide,aoi_sad,hide,「谢谢夸奖。干我们这行的，多多少少都会这样。」,碧的家,,,,
1079,碧,hide,hide,aoi_sad,hide,「…………」,碧的家,,,,
1080,碧,hide,hide,aoi_sad,hide,「…………」,碧的家,,,,
1081,碧,hide,hide,aoi_sad,hide,「好吧，我全部告诉你——」,碧的家,,,,
1082,碧,hide,hide,aoi_sad,hide,「但作为交换，你得答应我一件事——」,碧的家,,,,
1083,,hide,hide,zero_default,hide,（医院，1202号病房）,病房,,,,
1084,黎,hide,hide,zero_default,hide,「……所以，那位少女其实是你用药过多，幻想出来的存在。」,病房,,,,
1085,黎,hide,hide,zero_default,hide,「具体的事情去问碧吧，她已经下定决心开口了，她对你的状况知道得比我清楚——」,病房,,,,
1086,零,hide,hide,zero_suprise,hide,「诶——是这样吗，黎先生。」,病房,,,,
1087,,hide,hide,zero_suprise,hide,少女狐疑地看着我——那是当然，毕竟“空是幻想出来的”这件事，纯是我瞎编的。,病房,,,,
1088,零,hide,hide,zero_suprise,hide,「但是为什么，碧之前什么都不说呢。又为什么，我感觉她是真实存在的呢……」,病房,,,,
1089,零,hide,hide,zero_sad,hide,「为什么，我会觉得这么悲伤呢……」,病房,,,,
1090,零,hide,hide,zero_sad,hide,「如果是这样，那我究竟是为了什么才——」,病房,,,,
1091,黎,hide,hide,zero_sad,hide,「零……」,病房,,,,
1092,,hide,hide,zero_sad,hide,我哽咽了，对少女撒谎的罪恶感贯穿了我。,病房,,,,
1093,零,hide,hide,zero_serious,hide,「我明白了。谢谢你的帮忙，黎先生。」,病房,,,,
1094,,hide,hide,zero_serious,hide,少女朝我鞠了一躬。,病房,,,,
1095,零,hide,hide,zero_serious,hide,「我会找碧问个清楚的。谢谢你的情报，黎先生……」,病房,,,,
1096,,hide,hide,zero_default,hide,…………,病房,,,,
1097,,hide,hide,zero_default,hide,…………,病房,,,,
1098,,hide,hide,zero_default,hide,直到最后，我都能清晰地感知到：少女绝对知道我在说谎。,病房,,,,
1099,,hide,hide,zero_default,hide,但她没有拆穿我，已经是万幸了——毕竟这是我和碧之间的约定，作为她跟我讲述真相的条件。,病房,,,,
1100,,hide,hide,zero_default,hide,后来的事情怎么样我不清楚了。,病房,,,,
1101,,hide,hide,zero_default,hide,干我们这行，最重要的就是保守当事人的秘密，以及讲信用。所以我按照约定，第二天才通知警察。,病房,,,,
1102,,hide,hide,zero_default,hide,只是第二天警察破门而入时，发现零和碧都消失无踪了。,病房,,,,
1103,,hide,hide,zero_default,hide,庆幸的是碧地下室的那位少女还活着，虽然精神状态已经很不好，但经过检查后并无大碍。,病房,,,,
1104,,hide,hide,zero_default,hide,对于她追问的零和碧的下落，我们只能摇了摇头，表示什么都不知道了。,病房,,,,
1105,,hide,hide,zero_default,hide,经过调查，她们收拾了行李，没有留下纸条之类的话语，在零出院的那个晚上就坐航班出国了——,病房,,,,
1106,,hide,hide,zero_default,hide,至于零最后知道了真相没有，我就不得了之了。,病房,,,,
1107,,hide,hide,zero_default,hide,这件事，就这么离奇荒诞地，迎来了结局。,病房,,,,
1108,黎,hide,hide,zero_default,hide,（结局上来说，我还是把零交给了控制欲那么强的碧——我这样做，真的对吗……）,病房,,,,
1109,黎,hide,hide,zero_default,hide,（我是不是，做错了什么呢……）,病房,,,,
1110,黎,hide,hide,zero_default,hide,（事已至此，希望零和碧在另一个地方过得幸福吧……）,病房,,,,
1111,,hide,hide,zero_default,hide,我只能这样祈祷着。,病房,,,loadscene(VNMainMenu),
